NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Name
1.42,0.51,2.1,0.07,4.1,71.0,21.0,7.5,24.0,Street Fighter II Turbo
2.57,1.52,0.0,0.0,4.09,91.0,46.0,7.9,785.0,World of Warcraft: The Burning Crusade
1.1,2.15,0.21,0.61,4.08,88.0,31.0,8.4,809.0,Battlefield 1
2.32,0.04,0.04,1.67,4.07,93.0,70.0,8.9,709.0,God of War II
0.12,2.26,0.9,0.77,4.06,71.0,21.0,8.2,23.0,World Soccer Winning Eleven 9
2.66,1.03,0.04,0.33,4.05,84.0,81.0,8.1,769.0,Fallout: New Vegas
2.35,1.27,0.03,0.41,4.05,90.0,66.0,8.3,381.0,Forza Motorsport 2
2.12,1.47,0.05,0.42,4.05,56.0,27.0,6.0,44.0,Carnival Games
1.4,1.9,0.11,0.64,4.05,80.0,80.0,6.3,2996.0,Watch Dogs
2.28,1.55,0.16,0.06,4.05,71.0,21.0,7.5,24.0,Namco Museum Vol.3
1.68,1.51,0.51,0.35,4.05,85.0,25.0,8.5,117.0,Tekken Tag Tournament
1.13,2.18,0.1,0.63,4.04,85.0,83.0,7.7,1653.0,Far Cry 4
2.78,0.58,0.64,0.04,4.03,71.0,21.0,7.5,24.0,Star Fox 64
1.22,0.28,2.46,0.04,4.01,71.0,21.0,7.5,24.0,Golf
2.08,1.35,0.0,0.54,3.98,61.0,21.0,7.5,24.0,Namco Museum: 50th Anniversary
2.67,0.87,0.05,0.38,3.97,89.0,76.0,8.6,681.0,Left 4 Dead 2
1.02,2.13,0.23,0.59,3.97,92.0,79.0,9.2,10179.0,The Witcher 3: Wild Hunt
1.19,2.07,0.08,0.62,3.96,70.0,40.0,4.9,2050.0,Assassin's Creed: Unity
1.53,1.69,0.1,0.64,3.95,87.0,89.0,7.6,2679.0,Batman: Arkham Knight
2.03,1.16,0.37,0.38,3.95,93.0,81.0,8.0,1958.0,The Legend of Zelda: Skyward Sword
2.15,1.13,0.07,0.59,3.94,90.0,57.0,8.0,910.0,Fallout 3
0.9,1.76,0.92,0.37,3.94,84.0,65.0,8.8,72.0,Professor Layton and the Diabolical Box
1.97,0.76,1.07,0.11,3.91,71.0,21.0,7.5,24.0,Donkey Kong Land
2.09,1.35,0.06,0.4,3.9,81.0,27.0,8.7,39.0,EA Sports Active
2.29,1.17,0.01,0.42,3.9,90.0,38.0,8.7,121.0,Tony Hawk's Underground
0.68,0.48,2.62,0.11,3.89,86.0,80.0,8.7,348.0,Monster Hunter 4 Ultimate
1.16,2.12,0.0,0.6,3.88,94.0,32.0,8.1,9073.0,The Elder Scrolls V: Skyrim
2.49,0.66,0.03,0.69,3.88,87.0,51.0,6.7,364.0,NBA 2K16
0.93,1.94,0.31,0.7,3.87,88.0,62.0,8.6,229.0,Tekken 5
0.1,0.0,3.77,0.0,3.87,71.0,21.0,7.5,24.0,Dragon Warrior III
1.53,1.6,0.06,0.67,3.87,84.0,9.0,7.4,220.0,MotorStorm
1.44,1.41,0.73,0.27,3.85,71.0,21.0,7.5,24.0,Nintendogs + cats
0.16,1.89,1.12,0.68,3.85,91.0,26.0,9.1,38.0,World Soccer Winning Eleven 8 International
2.13,1.12,0.1,0.5,3.84,76.0,64.0,7.9,104.0,Sports Champions
2.12,1.44,0.22,0.06,3.84,71.0,21.0,7.5,24.0,Namco Museum Vol.1
2.21,0.96,0.54,0.13,3.83,71.0,21.0,7.5,24.0,The Legend of Zelda: Link's Awakening
1.78,1.43,0.05,0.57,3.83,78.0,49.0,3.7,1564.0,Call of Duty: Ghosts
0.86,1.56,1.05,0.35,3.83,59.0,22.0,4.0,4.0,Flash Focus: Vision Training in Minutes a Day
1.35,1.7,0.15,0.6,3.8,80.0,64.0,7.0,2219.0,Tom Clancy's The Division
1.05,1.91,0.41,0.42,3.79,68.0,33.0,6.9,39.0,Big Brain Academy: Wii Degree
1.82,1.24,0.47,0.25,3.77,71.0,21.0,7.5,24.0,Resident Evil Director's Cut
2.23,0.47,0.81,0.26,3.77,71.0,21.0,7.5,24.0,Mario & Luigi: Bowser's Inside Story
2.4,1.01,0.0,0.36,3.76,77.0,60.0,7.5,66.0,LEGO Indiana Jones: The Original Adventures
2.03,1.56,0.0,0.17,3.76,79.0,21.0,8.0,29.0,The Sims: Unleashed
1.4,1.39,0.1,0.86,3.74,71.0,21.0,7.5,24.0,Ratchet & Clank: Size Matters
1.37,2.0,0.14,0.22,3.73,64.0,11.0,7.5,41.0,Harry Potter and the Sorcerer's Stone
1.12,1.87,0.27,0.45,3.72,71.0,21.0,7.5,24.0,Mario & Sonic at the London 2012 Olympic Games
1.3,0.77,1.54,0.11,3.72,71.0,21.0,7.5,24.0,Resident Evil 3: Nemesis
1.95,0.86,0.59,0.31,3.71,85.0,56.0,7.9,417.0,Super Paper Mario
1.93,1.58,0.0,0.19,3.71,91.0,15.0,8.8,207.0,Spyro: Year of the Dragon
1.33,1.68,0.13,0.57,3.71,88.0,36.0,8.1,840.0,Assassin's Creed IV: Black Flag
0.58,2.48,0.04,0.59,3.7,81.0,27.0,7.6,56.0,FIFA Soccer 2005
1.49,0.73,1.38,0.1,3.7,71.0,21.0,7.5,24.0,Pokémon Trading Card Game
0.0,0.0,3.67,0.0,3.67,71.0,21.0,7.5,24.0,Friend Collection
2.13,1.18,0.01,0.35,3.67,94.0,27.0,8.5,128.0,Tony Hawk's Pro Skater 4
2.04,1.28,0.02,0.32,3.66,71.0,21.0,7.5,24.0,Star Wars Battlefront (2015)
1.58,1.59,0.08,0.41,3.66,67.0,15.0,7.3,13.0,MySims
1.65,1.21,0.0,0.79,3.65,74.0,34.0,8.4,31.0,Midnight Club 3: DUB Edition
1.87,1.13,0.55,0.1,3.65,71.0,21.0,7.5,24.0,Banjo-Kazooie
2.53,0.81,0.06,0.24,3.65,82.0,42.0,7.9,82.0,SOCOM: U.S. Navy SEALs
2.08,1.09,0.15,0.33,3.64,90.0,35.0,8.7,312.0,Jak and Daxter: The Precursor Legacy
2.23,0.68,0.66,0.06,3.63,71.0,21.0,7.5,24.0,Pokemon Snap
0.05,0.0,0.64,2.93,3.63,82.0,10.0,7.9,38.0,Pro Evolution Soccer 2008
2.08,0.83,0.46,0.25,3.62,96.0,38.0,8.9,1013.0,Resident Evil 4
2.32,0.96,0.0,0.34,3.62,86.0,18.0,7.6,71.0,Guitar Hero: World Tour
0.6,2.45,0.05,0.52,3.62,91.0,56.0,7.6,203.0,FIFA Soccer 10
1.93,1.22,0.03,0.44,3.61,82.0,36.0,8.7,142.0,Star Wars: Battlefront
2.05,1.4,0.0,0.16,3.61,71.0,21.0,7.5,24.0,Doom II: Hell on Earth
2.02,1.17,0.0,0.42,3.61,64.0,23.0,7.7,32.0,The Simpsons: Road Rage
2.38,0.67,0.46,0.1,3.6,78.0,34.0,8.5,161.0,Luigi's Mansion
1.35,1.55,0.17,0.51,3.59,85.0,18.0,6.9,1580.0,Battlefield 4
2.18,1.02,0.03,0.37,3.59,84.0,30.0,9.0,268.0,Star Wars: Battlefront II
1.88,1.39,0.0,0.31,3.59,71.0,21.0,6.2,10.0,Just Dance 2014
1.6,1.49,0.1,0.39,3.58,70.0,39.0,8.0,9.0,Cooking Mama 2: Dinner With Friends
2.01,1.35,0.06,0.16,3.58,71.0,21.0,7.5,24.0,WWF SmackDown!
1.57,1.79,0.0,0.2,3.56,71.0,21.0,7.5,24.0,Croc: Legend of the Gobbos
1.56,1.4,0.07,0.5,3.54,78.0,49.0,7.8,112.0,Grand Theft Auto: Liberty City Stories
1.23,1.77,0.05,0.49,3.54,72.0,49.0,6.8,88.0,The Getaway
1.66,1.58,0.12,0.18,3.54,71.0,21.0,7.5,24.0,Tomb Raider III: Adventures of Lara Croft
1.9,1.13,0.1,0.41,3.53,72.0,27.0,7.9,48.0,James Bond 007: Agent Under Fire
1.98,1.14,0.01,0.41,3.53,71.0,21.0,7.5,24.0,LEGO Star Wars: The Video Game
1.96,1.33,0.0,0.23,3.52,71.0,21.0,7.5,24.0,Rugrats in Paris: The Movie
0.71,2.39,0.02,0.4,3.52,88.0,66.0,7.5,155.0,FIFA Soccer 11
2.14,1.21,0.01,0.17,3.52,71.0,21.0,7.5,24.0,Spyro 2: Ripto's Rage!
2.66,0.49,0.05,0.3,3.51,89.0,67.0,7.9,1309.0,Left 4 Dead
1.17,0.5,1.75,0.08,3.51,71.0,21.0,7.5,24.0,Donkey Kong Country 3: Dixie Kong's Double Trouble!
2.27,0.9,0.0,0.33,3.5,72.0,59.0,4.1,1005.0,Assassin's Creed: Unity
1.64,0.38,1.42,0.06,3.5,71.0,21.0,7.5,24.0,Kung Fu
2.11,0.93,0.12,0.34,3.5,83.0,91.0,7.5,523.0,Resident Evil 5
2.85,0.38,0.03,0.24,3.49,89.0,81.0,8.3,693.0,Assassin's Creed: Brotherhood
0.59,2.36,0.04,0.51,3.49,84.0,20.0,6.4,76.0,FIFA Soccer 2004
1.3,1.42,0.27,0.5,3.49,80.0,14.0,5.8,579.0,Battlefield 4
2.2,0.95,0.02,0.31,3.48,92.0,78.0,8.7,1080.0,Batman: Arkham Asylum
2.15,1.01,0.02,0.31,3.48,79.0,21.0,5.6,542.0,Battlefield 4
2.1,1.01,0.04,0.32,3.47,88.0,75.0,8.6,869.0,Battlefield: Bad Company 2
1.21,1.62,0.27,0.37,3.46,71.0,21.0,7.5,24.0,Mario & Sonic at the Olympic Winter Games
2.1,1.01,0.01,0.35,3.46,71.0,70.0,8.8,29.0,Guitar Hero: On Tour
0.59,1.79,0.73,0.34,3.45,83.0,30.0,8.4,28.0,Clubhouse Games
0.0,0.0,3.44,0.0,3.44,71.0,21.0,7.5,24.0,Monster Hunter 4
2.4,0.71,0.03,0.29,3.44,84.0,83.0,8.2,715.0,Borderlands
1.55,1.27,0.33,0.29,3.44,79.0,23.0,8.3,126.0,Tekken 4
0.86,0.0,2.55,0.02,3.42,71.0,21.0,7.5,24.0,Final Fantasy III
1.13,2.07,0.0,0.22,3.42,70.0,15.0,8.0,67.0,Grand Theft Auto 2
1.09,1.36,0.49,0.48,3.41,93.0,86.0,8.2,3943.0,Metal Gear Solid V: The Phantom Pain
1.75,1.2,0.02,0.43,3.41,80.0,50.0,8.9,106.0,Spider-Man 2
1.73,0.69,0.59,0.4,3.41,71.0,21.0,7.5,24.0,F-1 Race
0.46,2.28,0.05,0.61,3.4,88.0,15.0,6.7,35.0,FIFA Soccer 2003
1.83,1.05,0.06,0.46,3.39,91.0,86.0,8.4,657.0,LittleBigPlanet 2
1.56,1.47,0.19,0.17,3.39,68.0,12.0,8.2,99.0,Crash Bash
0.81,1.99,0.07,0.52,3.39,76.0,86.0,6.8,1319.0,Assassin's Creed Syndicate
2.04,1.02,0.0,0.32,3.38,76.0,49.0,7.9,75.0,LEGO Batman: The Videogame
2.14,0.92,0.0,0.31,3.37,75.0,11.0,5.5,1735.0,Destiny
2.47,0.76,0.0,0.13,3.36,71.0,21.0,7.5,24.0,WWF War Zone
1.9,0.67,0.73,0.06,3.36,71.0,21.0,7.5,24.0,The Legend of Zelda: Majora's Mask
0.88,1.7,0.1,0.67,3.35,90.0,32.0,8.5,1041.0,Far Cry 3
1.63,1.53,0.0,0.18,3.34,71.0,21.0,7.5,24.0,Rugrats: Search For Reptar
0.0,0.99,2.32,0.02,3.33,71.0,21.0,7.5,24.0,English Training: Have Fun Improving Your Skills!
1.45,1.29,0.12,0.46,3.33,77.0,20.0,8.5,66.0,James Bond 007: Nightfire
1.44,1.01,0.57,0.3,3.33,71.0,21.0,7.5,24.0,Ratchet & Clank
0.27,0.21,2.79,0.05,3.32,71.0,21.0,7.5,24.0,Monster Hunter X
1.47,1.39,0.03,0.43,3.32,60.0,34.0,7.2,82.0,Star Wars Episode III: Revenge of the Sith
1.4,0.91,0.74,0.26,3.31,87.0,75.0,7.8,228.0,The Legend of Zelda: Spirit Tracks
1.99,1.05,0.05,0.22,3.31,80.0,21.0,8.5,86.0,Max Payne
1.9,1.11,0.01,0.29,3.3,86.0,35.0,7.9,701.0,Assassin's Creed IV: Black Flag
1.5,1.28,0.05,0.46,3.28,85.0,31.0,8.7,105.0,The Lord of the Rings: The Return of the King
0.09,0.0,3.18,0.01,3.28,71.0,21.0,7.5,24.0,Yokai Watch 2 Ganso/Honke
2.61,0.33,0.0,0.34,3.28,82.0,74.0,7.5,563.0,Gears of War: Ultimate Edition
1.89,1.05,0.02,0.31,3.27,77.0,39.0,8.0,94.0,True Crime: Streets of LA
0.6,1.57,0.82,0.27,3.26,86.0,62.0,9.2,111.0,Professor Layton and the Unwound Future
0.5,1.58,0.31,0.87,3.25,71.0,21.0,7.5,24.0,Gran Turismo (PSP)
0.89,2.12,0.0,0.24,3.25,84.0,45.0,4.4,459.0,FIFA 16
1.35,1.11,0.46,0.32,3.25,63.0,43.0,4.6,116.0,Wii Music
0.95,1.3,0.77,0.22,3.24,71.0,21.0,7.5,24.0,Tekken
2.34,0.3,0.0,0.6,3.24,83.0,37.0,5.9,180.0,Madden NFL 16
0.72,1.67,0.4,0.44,3.23,81.0,81.0,7.7,758.0,Gran Turismo 6
1.91,1.0,0.03,0.29,3.23,85.0,69.0,7.2,1267.0,Halo: The Master Chief Collection
1.72,1.33,0.0,0.16,3.21,71.0,21.0,7.5,24.0,007: Tomorrow Never Dies
1.18,0.89,0.94,0.2,3.21,88.0,85.0,8.7,691.0,Super Mario Maker
1.76,1.21,0.07,0.16,3.2,71.0,21.0,7.5,24.0,WWF SmackDown! 2: Know Your Role
0.73,0.1,2.35,0.02,3.2,71.0,21.0,7.5,24.0,Baseball
2.26,0.72,0.12,0.1,3.2,71.0,21.0,7.5,24.0,Killer Instinct
0.0,0.0,3.19,0.0,3.19,71.0,21.0,7.5,24.0,Dragon Quest VI: Maboroshi no Daichi
1.48,1.0,0.04,0.66,3.18,91.0,79.0,8.6,565.0,God of War: Chains of Olympus
1.78,1.12,0.09,0.19,3.18,62.0,30.0,8.1,137.0,Enter the Matrix
1.35,0.59,0.8,0.43,3.18,83.0,67.0,8.0,463.0,Crisis Core: Final Fantasy VII
2.15,0.76,0.01,0.26,3.17,82.0,63.0,7.6,85.0,Dance Central
1.27,1.29,0.12,0.49,3.17,89.0,78.0,7.7,1010.0,L.A. Noire
2.06,0.56,0.38,0.17,3.17,89.0,22.0,9.1,95.0,Ace Combat 04: Shattered Skies
1.92,0.16,0.99,0.09,3.15,87.0,42.0,8.9,137.0,Animal Crossing
0.68,0.0,0.0,2.46,3.14,83.0,12.0,6.5,36.0,FIFA Soccer 08
1.87,0.97,0.0,0.3,3.14,71.0,21.0,8.0,37.0,Club Penguin: Elite Penguin Force
1.7,1.25,0.02,0.16,3.13,87.0,19.0,9.0,107.0,Spider-Man
1.06,1.09,0.76,0.22,3.13,73.0,45.0,6.8,155.0,Mario Party 9
2.14,0.86,0.0,0.13,3.12,88.0,13.0,7.5,24.0,Need for Speed III: Hot Pursuit
2.31,0.62,0.14,0.04,3.12,71.0,21.0,7.5,24.0,Star Wars Episode I Racer
1.21,1.56,0.06,0.29,3.12,82.0,43.0,8.5,101.0,Sonic Rush
0.08,0.0,3.03,0.01,3.12,71.0,21.0,7.5,24.0,Dragon Warrior IV
0.55,0.5,1.93,0.13,3.11,83.0,48.0,9.0,63.0,Rhythm Heaven
1.52,1.03,0.1,0.46,3.11,82.0,57.0,7.8,492.0,Fallout: New Vegas
0.9,1.0,1.03,0.17,3.11,81.0,12.0,7.8,10.0,Personal Trainer: Cooking
1.69,0.85,0.14,0.43,3.1,93.0,45.0,8.0,604.0,The Elder Scrolls IV: Oblivion
1.4,1.01,0.46,0.23,3.1,91.0,81.0,8.9,1057.0,The Legend of Zelda: A Link Between Worlds
0.88,0.94,0.88,0.4,3.1,74.0,34.0,5.4,1304.0,Resident Evil 6
1.99,0.81,0.03,0.27,3.1,96.0,98.0,8.9,3143.0,Mass Effect 2
2.17,0.28,0.55,0.08,3.09,67.0,28.0,7.9,71.0,Dragon Ball Z: Budokai
2.5,0.16,0.01,0.42,3.08,94.0,23.0,7.9,46.0,Madden NFL 2002
1.92,0.45,0.64,0.07,3.08,71.0,21.0,7.5,24.0,World Class Track Meet
1.57,0.62,0.55,0.34,3.07,71.0,21.0,7.5,24.0,Donkey Kong
1.72,1.21,0.0,0.14,3.07,75.0,18.0,7.8,22.0,The Sims: Vacation
1.8,0.97,0.0,0.29,3.06,74.0,17.0,7.9,22.0,LEGO Batman: The Videogame
0.51,1.02,1.4,0.12,3.05,66.0,60.0,6.9,106.0,Animal Crossing: Happy Home Designer
1.0,1.82,0.0,0.23,3.05,70.0,74.0,3.9,2057.0,The Sims 4
1.89,0.88,0.04,0.25,3.05,89.0,59.0,8.2,892.0,Borderlands 2
1.75,1.01,0.0,0.29,3.05,72.0,16.0,8.0,16.0,LEGO Batman: The Videogame
1.91,0.84,0.0,0.29,3.04,75.0,42.0,7.4,32.0,Kung Fu Panda
1.94,0.84,0.03,0.24,3.04,93.0,74.0,5.8,3725.0,Mass Effect 3
1.29,1.21,0.06,0.47,3.03,87.0,107.0,7.7,2759.0,Heavy Rain
1.54,1.33,0.0,0.16,3.03,71.0,21.0,7.5,24.0,Rayman
1.94,0.79,0.02,0.28,3.03,81.0,75.0,8.1,307.0,Saints Row 2
1.85,1.04,0.0,0.13,3.02,93.0,46.0,8.5,121.0,Tom Clancy's Splinter Cell
2.03,0.47,0.45,0.07,3.02,71.0,21.0,7.5,24.0,Mike Tyson's Punch-Out!!
1.45,1.13,0.07,0.38,3.02,71.0,21.0,7.5,24.0,WWE SmackDown! Shut Your Mouth
0.61,1.85,0.11,0.44,3.01,87.0,26.0,6.3,616.0,FIFA 14
1.4,1.06,0.08,0.47,3.01,91.0,94.0,8.1,1505.0,Killzone 2
1.38,1.32,0.02,0.28,3.0,91.0,39.0,8.6,1247.0,Far Cry 3
2.04,0.63,0.12,0.22,3.0,73.0,78.0,7.0,131.0,Epic Mickey
2.6,0.2,0.01,0.19,3.0,88.0,41.0,7.2,131.0,NBA 2K13
1.15,0.0,0.76,1.09,3.0,73.0,24.0,9.2,173.0,Dragon Ball Z: Budokai Tenkaichi 3
1.57,1.02,0.0,0.41,3.0,71.0,21.0,7.5,24.0,wwe Smackdown vs. Raw 2006
1.61,0.51,0.8,0.07,2.99,71.0,21.0,7.5,24.0,Star Fox
1.67,1.18,0.0,0.13,2.99,82.0,23.0,6.6,20.0,The Sims: Livin Large
0.12,1.26,1.16,0.45,2.99,93.0,24.0,9.1,65.0,World Soccer Winning Eleven 6 International
1.36,0.86,0.64,0.13,2.99,94.0,37.0,8.5,466.0,Devil May Cry
1.58,1.01,0.0,0.38,2.96,85.0,73.0,5.9,2748.0,Star Wars: The Old Republic
1.01,1.43,0.05,0.47,2.96,84.0,85.0,8.1,1886.0,Middle-Earth: Shadow of Mordor
1.04,1.37,0.06,0.49,2.96,64.0,29.0,7.8,94.0,Sonic Heroes
1.36,1.15,0.04,0.41,2.96,85.0,19.0,7.8,78.0,Hitman 2: Silent Assassin
1.84,0.8,0.04,0.27,2.95,86.0,68.0,6.4,2658.0,Titanfall
1.33,1.1,0.08,0.44,2.95,88.0,59.0,8.5,572.0,Battlefield: Bad Company 2
1.98,0.58,0.34,0.04,2.94,71.0,21.0,7.5,24.0,Wave Race 64
2.22,0.51,0.06,0.15,2.94,87.0,42.0,9.0,93.0,SOCOM II: U.S. Navy SEALs
1.45,1.11,0.04,0.33,2.94,71.0,21.0,7.5,24.0,WWE SmackDown! vs. RAW 2006
2.07,0.77,0.05,0.05,2.94,79.0,13.0,7.8,4.0,Pac-Man Collection
1.82,0.7,0.15,0.26,2.94,93.0,77.0,7.3,292.0,Street Fighter IV
1.76,0.68,0.12,0.37,2.93,85.0,98.0,8.3,1172.0,inFAMOUS
1.55,0.04,1.19,0.15,2.92,76.0,40.0,8.8,76.0,Kirby Super Star Ultra
1.88,0.77,0.0,0.27,2.92,78.0,7.0,4.3,700.0,Call of Duty: Ghosts
0.79,1.92,0.0,0.21,2.92,71.0,21.0,4.2,85.0,FIFA 15
1.75,0.45,0.62,0.09,2.91,71.0,21.0,7.5,24.0,Super Mario World 2: Yoshi's Island
1.83,0.79,0.03,0.27,2.91,91.0,74.0,8.7,1692.0,Mass Effect
1.54,1.14,0.0,0.22,2.9,73.0,21.0,8.6,30.0,Sonic Mega Collection Plus
0.08,1.24,1.13,0.45,2.9,93.0,28.0,9.0,45.0,World Soccer Winning Eleven 7 International
1.75,0.86,0.0,0.28,2.89,67.0,45.0,6.8,18.0,Sega Superstars Tennis
0.99,0.32,1.38,0.2,2.89,85.0,30.0,8.9,16.0,Hot Shots Golf 3
1.41,1.12,0.05,0.3,2.89,61.0,37.0,5.3,23.0,Cooking Mama: Cook Off
1.51,1.12,0.01,0.24,2.89,76.0,49.0,7.7,69.0,Call of Duty: Finest Hour
0.86,1.04,0.73,0.26,2.89,83.0,61.0,7.4,179.0,WarioWare: Smooth Moves
2.03,0.72,0.02,0.11,2.88,71.0,21.0,7.5,24.0,Syphon Filter
1.3,1.26,0.0,0.31,2.87,71.0,21.0,7.7,15.0,Imagine: Babyz
0.09,2.43,0.12,0.22,2.87,71.0,21.0,7.5,24.0,Colin McRae Rally
2.53,0.15,0.0,0.17,2.86,81.0,36.0,5.8,179.0,Madden NFL 13
2.09,0.63,0.03,0.11,2.86,87.0,34.0,8.7,111.0,The Elder Scrolls III: Morrowind
1.07,1.31,0.06,0.42,2.85,83.0,29.0,7.8,1530.0,Assassin's Creed IV: Black Flag
1.37,1.34,0.0,0.14,2.85,71.0,21.0,7.5,24.0,Command & Conquer: Red Alert
1.37,0.51,0.89,0.07,2.85,71.0,21.0,7.5,24.0,F-Zero
1.29,0.53,0.98,0.05,2.85,71.0,21.0,7.5,24.0,Yoshi's Story
1.98,0.53,0.0,0.34,2.84,84.0,60.0,8.4,494.0,Mortal Kombat
2.52,0.09,0.0,0.22,2.83,85.0,58.0,6.1,90.0,Madden NFL 10
1.32,1.08,0.04,0.39,2.83,71.0,21.0,7.5,24.0,WWE SmackDown! vs. Raw
1.65,0.85,0.05,0.28,2.83,96.0,88.0,8.9,2249.0,BioShock
1.96,0.67,0.1,0.09,2.82,97.0,70.0,9.3,747.0,Metroid Prime
1.87,0.55,0.11,0.29,2.82,90.0,59.0,8.2,791.0,Assassin's Creed: Brotherhood
1.59,1.05,0.04,0.14,2.82,71.0,21.0,7.0,8.0,Finding Nemo
1.51,1.03,0.0,0.27,2.81,71.0,21.0,7.5,24.0,Zumba Fitness 2
0.02,2.79,0.0,0.0,2.81,71.0,21.0,7.5,24.0,Myst
1.28,1.04,0.07,0.42,2.81,75.0,56.0,7.5,286.0,Medal of Honor
0.71,1.46,0.06,0.58,2.81,71.0,21.0,7.5,24.0,Need for Speed: Most Wanted
1.32,1.19,0.0,0.3,2.8,71.0,21.0,7.6,7.0,Imagine: Fashion Designer
1.32,1.06,0.04,0.38,2.8,71.0,21.0,7.5,24.0,WWE SmackDown! Here Comes the Pain
0.29,0.2,2.13,0.18,2.79,71.0,21.0,7.5,24.0,Hot Shots Golf
1.96,0.72,0.0,0.11,2.79,71.0,21.0,7.5,24.0,A Bug's Life
1.19,1.15,0.04,0.41,2.79,71.0,21.0,7.5,24.0,WWF SmackDown! Just Bring It
1.28,0.98,0.07,0.46,2.79,80.0,90.0,7.9,2944.0,inFAMOUS: Second Son
0.0,0.0,2.78,0.01,2.79,71.0,21.0,7.5,24.0,Dragon Quest V: Tenkuu no Hanayome
1.98,0.7,0.0,0.11,2.79,71.0,21.0,7.5,24.0,Mortal Kombat Trilogy
0.46,0.29,1.96,0.07,2.79,71.0,21.0,7.5,24.0,Monster Hunter Tri
2.19,0.22,0.0,0.38,2.79,89.0,22.0,8.6,39.0,NBA Street
1.68,0.74,0.0,0.36,2.78,87.0,47.0,8.2,241.0,Jak II
1.44,0.83,0.26,0.25,2.78,71.0,21.0,7.5,24.0,Ratchet & Clank: Going Commando
1.05,1.23,0.03,0.47,2.78,89.0,59.0,7.2,301.0,Need for Speed: Hot Pursuit
1.35,1.13,0.0,0.3,2.78,81.0,11.0,5.6,31.0,Skylanders: Spyro's Adventure
0.89,1.43,0.0,0.46,2.78,89.0,61.0,7.5,4926.0,Battlefield 3
1.5,0.8,0.0,0.48,2.78,83.0,81.0,7.7,836.0,Mortal Kombat X
1.41,1.12,0.0,0.24,2.77,83.0,33.0,7.7,46.0,The Sims
1.45,0.86,0.09,0.38,2.77,84.0,85.0,7.9,942.0,Killzone 3
1.74,0.77,0.0,0.26,2.77,73.0,74.0,6.7,389.0,Star Wars: The Force Unleashed
1.61,0.9,0.0,0.25,2.76,71.0,21.0,7.5,24.0,Minecraft
1.45,0.07,1.1,0.15,2.76,81.0,42.0,7.4,67.0,Yoshi's Island DS
1.25,1.14,0.07,0.3,2.76,84.0,70.0,7.6,490.0,Saints Row: The Third
2.56,0.17,0.0,0.03,2.76,71.0,21.0,7.5,24.0,Missile Command
1.43,0.54,0.71,0.07,2.75,71.0,21.0,7.5,24.0,Mario Paint
1.2,0.97,0.17,0.42,2.75,79.0,63.0,7.4,211.0,Tekken 6
1.02,0.36,1.13,0.23,2.73,71.0,21.0,7.5,24.0,Pokémon Stadium 2
1.33,0.31,1.04,0.05,2.73,71.0,21.0,7.5,24.0,Metroid
1.21,1.19,0.04,0.29,2.73,69.0,44.0,6.6,174.0,Sonic and the Secret Rings
0.41,1.84,0.05,0.4,2.71,71.0,21.0,3.2,58.0,FIFA 16
1.75,0.52,0.33,0.1,2.7,95.0,30.0,9.1,314.0,The Legend of Zelda: A Link to the Past
0.99,0.48,1.09,0.14,2.7,86.0,23.0,8.2,56.0,Onimusha: Warlords
1.25,0.53,0.87,0.05,2.7,71.0,21.0,7.5,24.0,Mario Party
1.52,0.92,0.02,0.24,2.7,89.0,83.0,7.8,893.0,L.A. Noire
1.49,0.92,0.02,0.27,2.7,82.0,71.0,6.5,233.0,Call of Duty 3
2.42,0.11,0.0,0.16,2.69,78.0,55.0,5.9,94.0,Madden NFL 12
1.85,0.64,0.01,0.19,2.69,84.0,32.0,9.0,41.0,LEGO Star Wars II: The Original Trilogy
0.89,1.33,0.08,0.39,2.69,73.0,88.0,6.8,2102.0,Killzone: Shadow Fall
2.38,0.12,0.0,0.18,2.69,84.0,47.0,5.7,120.0,Madden NFL 11
1.23,1.11,0.0,0.34,2.68,93.0,52.0,9.1,271.0,Burnout 3: Takedown
0.0,0.0,2.68,0.0,2.68,71.0,21.0,7.5,24.0,Yokai Watch 2 Shinuchi
1.95,0.63,0.0,0.09,2.67,71.0,21.0,7.5,24.0,Mortal Kombat
1.63,0.51,0.35,0.18,2.67,79.0,51.0,7.7,18.0,Mario vs. Donkey Kong: Mini-Land Mayhem!
0.28,1.39,0.68,0.32,2.67,83.0,58.0,8.7,52.0,Professor Layton and the Last Specter
1.48,0.92,0.01,0.26,2.67,77.0,39.0,8.2,69.0,Call Of Duty 2: Big Red One
1.44,1.09,0.0,0.14,2.67,92.0,17.0,8.6,80.0,Medal of Honor
1.99,0.58,0.0,0.09,2.66,85.0,87.0,8.5,268.0,Fable
1.78,0.63,0.0,0.25,2.66,85.0,67.0,6.3,171.0,Guitar Hero: World Tour
0.43,2.05,0.0,0.17,2.65,84.0,50.0,5.5,201.0,FIFA 17
1.59,0.8,0.0,0.26,2.65,71.0,21.0,6.7,10.0,Hannah Montana
1.15,1.11,0.0,0.4,2.65,89.0,24.0,7.7,102.0,Tom Clancy's Splinter Cell
0.0,0.0,2.65,0.0,2.65,71.0,21.0,7.5,24.0,Super Mario Bros.: The Lost Levels
0.69,1.4,0.04,0.52,2.65,84.0,55.0,6.9,113.0,Need for Speed: Shift
